Time,Driver,LapTime,NumberOfLaps,NumberOfPitStops,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound_ffill,Stint_ffill,TotalLaps,DriverNumber,DriverAbbreviation,Team,TrackTemp,AirTemp,Humidity,Rainfall,TrackStatus,Season,Race,Session,Circuit,OfficialEventName,LapTimeSeconds,TyreCompound,TyreAge,Stint,EstimatedFuelLoad_kg,Classification,UsedInModel,ClassificationReason,EstimatedFuelEffect_sec,EstimatedTrackEvoEffect_sec,EstimatedThermalEffect_sec,NormalisedLapTime_sec,Provenance,Stint_ID,StintBasePace_sec,EstimatedTyreDegradation_sec,NaiveRawStintDelta_sec
0 days 01:48:38.796000,14,0 days 00:01:27.275000,18,0,,,0 days 00:00:28.210000,0 days 00:00:30.324000,0 days 00:00:28.741000,0 days 01:47:39.739000,0 days 01:48:10.063000,0 days 01:48:38.804000,319.0,315.0,308.0,325.0,False,MEDIUM,0.0,18.0,14,14,Aston Martin,43.6,29.8,40.0,False,1,2023,2023-09-03_Italian_Grand_Prix,2023-09-03_Race,Monza,2023-09-03 Italian Grand Prix,87.275,MEDIUM,18.0,0,70.0,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,2.31,-0.318,0.031,85.252,FASTF1_CACHE_GROUNDED,2023_2023-09-03_Italian_Grand_Prix_14_s0,84.264,0.988,-0.271
0 days 01:50:06.114000,14,0 days 00:01:27.318000,19,0,,,0 days 00:00:28.251000,0 days 00:00:30.267000,0 days 00:00:28.800000,0 days 01:49:07.055000,0 days 01:49:37.322000,0 days 01:50:06.122000,318.0,316.0,308.0,326.0,False,MEDIUM,0.0,19.0,14,14,Aston Martin,44.3,29.9,40.0,False,1,2023,2023-09-03_Italian_Grand_Prix,2023-09-03_Race,Monza,2023-09-03 Italian Grand Prix,87.318,MEDIUM,19.0,0,67.94,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,2.242,-0.329,0.04,85.365,FASTF1_CACHE_GROUNDED,2023_2023-09-03_Italian_Grand_Prix_14_s0,84.264,1.101,-0.228
0 days 01:51:34.398000,14,0 days 00:01:28.284000,20,0,,,0 days 00:00:28.303000,0 days 00:00:31.004000,0 days 00:00:28.977000,0 days 01:50:34.425000,0 days 01:51:05.429000,0 days 01:51:34.406000,317.0,316.0,308.0,327.0,False,MEDIUM,0.0,20.0,14,14,Aston Martin,44.4,30.0,39.0,False,1,2023,2023-09-03_Italian_Grand_Prix,2023-09-03_Race,Monza,2023-09-03 Italian Grand Prix,88.284,MEDIUM,20.0,0,65.88,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,2.174,-0.339,0.041,86.408,FASTF1_CACHE_GROUNDED,2023_2023-09-03_Italian_Grand_Prix_14_s0,84.264,2.144,0.738
0 days 01:56:20.896000,14,0 days 00:01:26.849000,23,1,,,0 days 00:00:28.229000,0 days 00:00:29.832000,0 days 00:00:28.788000,0 days 01:55:22.284000,0 days 01:55:52.116000,0 days 01:56:20.904000,314.0,309.0,308.0,316.0,True,HARD,1.0,5.0,14,14,Aston Martin,43.6,29.9,41.0,False,1,2023,2023-09-03_Italian_Grand_Prix,2023-09-03_Race,Monza,2023-09-03 Italian Grand Prix,86.849,HARD,5.0,1,59.71,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.97,-0.368,0.003,85.244,FASTF1_CACHE_GROUNDED,2023_2023-09-03_Italian_Grand_Prix_14_s1,85.421,0.0,-0.05
0 days 01:57:47.845000,14,0 days 00:01:26.949000,24,1,,,0 days 00:00:28.240000,0 days 00:00:30.006000,0 days 00:00:28.703000,0 days 01:56:49.144000,0 days 01:57:19.150000,0 days 01:57:47.853000,311.0,312.0,309.0,309.0,False,HARD,1.0,6.0,14,14,Aston Martin,43.5,29.9,41.0,False,1,2023,2023-09-03_Italian_Grand_Prix,2023-09-03_Race,Monza,2023-09-03 Italian Grand Prix,86.949,HARD,6.0,1,57.65,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.902,-0.376,0.002,85.421,FASTF1_CACHE_GROUNDED,2023_2023-09-03_Italian_Grand_Prix_14_s1,85.421,0.0,0.05
0 days 01:59:14.744000,14,0 days 00:01:26.899000,25,1,,,0 days 00:00:28.139000,0 days 00:00:30.044000,0 days 00:00:28.716000,0 days 01:58:15.992000,0 days 01:58:46.036000,0 days 01:59:14.752000,314.0,312.0,307.0,314.0,False,HARD,1.0,7.0,14,14,Aston Martin,43.6,29.8,40.0,False,1,2023,2023-09-03_Italian_Grand_Prix,2023-09-03_Race,Monza,2023-09-03 Italian Grand Prix,86.899,HARD,7.0,1,55.59,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.834,-0.384,0.003,85.446,FASTF1_CACHE_GROUNDED,2023_2023-09-03_Italian_Grand_Prix_14_s1,85.421,0.025,0.0
0 days 02:00:41.536000,14,0 days 00:01:26.792000,26,1,,,0 days 00:00:28.194000,0 days 00:00:29.885000,0 days 00:00:28.713000,0 days 01:59:42.946000,0 days 02:00:12.831000,0 days 02:00:41.544000,315.0,313.0,307.0,316.0,True,HARD,1.0,8.0,14,14,Aston Martin,43.4,29.9,40.0,False,1,2023,2023-09-03_Italian_Grand_Prix,2023-09-03_Race,Monza,2023-09-03 Italian Grand Prix,86.792,HARD,8.0,1,53.53,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.766,-0.392,0.002,85.416,FASTF1_CACHE_GROUNDED,2023_2023-09-03_Italian_Grand_Prix_14_s1,85.421,0.0,-0.107
0 days 02:02:08.202000,14,0 days 00:01:26.666000,27,1,,,0 days 00:00:28.132000,0 days 00:00:29.838000,0 days 00:00:28.696000,0 days 02:01:09.676000,0 days 02:01:39.514000,0 days 02:02:08.210000,314.0,314.0,307.0,321.0,True,HARD,1.0,9.0,14,14,Aston Martin,43.0,29.9,41.0,False,1,2023,2023-09-03_Italian_Grand_Prix,2023-09-03_Race,Monza,2023-09-03 Italian Grand Prix,86.666,HARD,9.0,1,51.47,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.699,-0.4,0.001,85.366,FASTF1_CACHE_GROUNDED,2023_2023-09-03_Italian_Grand_Prix_14_s1,85.421,0.0,-0.233
0 days 02:03:34.925000,14,0 days 00:01:26.723000,28,1,,,0 days 00:00:28.121000,0 days 00:00:29.958000,0 days 00:00:28.644000,0 days 02:02:36.331000,0 days 02:03:06.289000,0 days 02:03:34.933000,316.0,314.0,308.0,322.0,False,HARD,1.0,10.0,14,14,Aston Martin,43.3,29.9,41.0,False,1,2023,2023-09-03_Italian_Grand_Prix,2023-09-03_Race,Monza,2023-09-03 Italian Grand Prix,86.723,HARD,10.0,1,49.41,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.631,-0.407,0.002,85.497,FASTF1_CACHE_GROUNDED,2023_2023-09-03_Italian_Grand_Prix_14_s1,85.421,0.076,-0.176
0 days 02:05:01.922000,14,0 days 00:01:26.997000,29,1,,,0 days 00:00:28.249000,0 days 00:00:30.040000,0 days 00:00:28.708000,0 days 02:04:03.182000,0 days 02:04:33.222000,0 days 02:05:01.930000,320.0,327.0,308.0,325.0,False,HARD,1.0,11.0,14,14,Aston Martin,42.5,29.7,42.0,False,1,2023,2023-09-03_Italian_Grand_Prix,2023-09-03_Race,Monza,2023-09-03 Italian Grand Prix,86.997,HARD,11.0,1,47.35,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.563,-0.413,0.0,85.847,FASTF1_CACHE_GROUNDED,2023_2023-09-03_Italian_Grand_Prix_14_s1,85.421,0.426,0.098
0 days 02:06:28.837000,14,0 days 00:01:26.915000,30,1,,,0 days 00:00:28.315000,0 days 00:00:29.961000,0 days 00:00:28.639000,0 days 02:05:30.245000,0 days 02:06:00.206000,0 days 02:06:28.845000,319.0,317.0,309.0,316.0,False,HARD,1.0,12.0,14,14,Aston Martin,42.5,29.7,41.0,False,1,2023,2023-09-03_Italian_Grand_Prix,2023-09-03_Race,Monza,2023-09-03 Italian Grand Prix,86.915,HARD,12.0,1,45.29,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.495,-0.42,0.0,85.84,FASTF1_CACHE_GROUNDED,2023_2023-09-03_Italian_Grand_Prix_14_s1,85.421,0.419,0.016
0 days 02:07:55.685000,14,0 days 00:01:26.848000,31,1,,,0 days 00:00:28.145000,0 days 00:00:30.095000,0 days 00:00:28.608000,0 days 02:06:56.990000,0 days 02:07:27.085000,0 days 02:07:55.693000,315.0,314.0,309.0,326.0,False,HARD,1.0,13.0,14,14,Aston Martin,42.6,29.8,41.0,False,1,2023,2023-09-03_Italian_Grand_Prix,2023-09-03_Race,Monza,2023-09-03 Italian Grand Prix,86.848,HARD,13.0,1,43.24,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.427,-0.426,0.0,85.847,FASTF1_CACHE_GROUNDED,2023_2023-09-03_Italian_Grand_Prix_14_s1,85.421,0.426,-0.051
0 days 02:09:22.432000,14,0 days 00:01:26.747000,32,1,,,0 days 00:00:28.219000,0 days 00:00:29.930000,0 days 00:00:28.598000,0 days 02:08:23.912000,0 days 02:08:53.842000,0 days 02:09:22.440000,317.0,314.0,308.0,320.0,False,HARD,1.0,14.0,14,14,Aston Martin,42.6,29.9,41.0,False,1,2023,2023-09-03_Italian_Grand_Prix,2023-09-03_Race,Monza,2023-09-03 Italian Grand Prix,86.747,HARD,14.0,1,41.18,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.359,-0.432,0.0,85.82,FASTF1_CACHE_GROUNDED,2023_2023-09-03_Italian_Grand_Prix_14_s1,85.421,0.399,-0.152
0 days 02:10:49.201000,14,0 days 00:01:26.769000,33,1,,,0 days 00:00:28.316000,0 days 00:00:29.842000,0 days 00:00:28.611000,0 days 02:09:50.756000,0 days 02:10:20.598000,0 days 02:10:49.209000,316.0,314.0,310.0,318.0,False,HARD,1.0,15.0,14,14,Aston Martin,42.5,29.8,42.0,False,1,2023,2023-09-03_Italian_Grand_Prix,2023-09-03_Race,Monza,2023-09-03 Italian Grand Prix,86.769,HARD,15.0,1,39.12,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.291,-0.437,0.0,85.915,FASTF1_CACHE_GROUNDED,2023_2023-09-03_Italian_Grand_Prix_14_s1,85.421,0.494,-0.13
0 days 02:12:15.764000,14,0 days 00:01:26.563000,34,1,,,0 days 00:00:28.146000,0 days 00:00:29.905000,0 days 00:00:28.512000,0 days 02:11:17.355000,0 days 02:11:47.260000,0 days 02:12:15.772000,315.0,314.0,308.0,321.0,True,HARD,1.0,16.0,14,14,Aston Martin,42.6,29.8,41.0,False,1,2023,2023-09-03_Italian_Grand_Prix,2023-09-03_Race,Monza,2023-09-03 Italian Grand Prix,86.563,HARD,16.0,1,37.06,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.223,-0.442,0.0,85.782,FASTF1_CACHE_GROUNDED,2023_2023-09-03_Italian_Grand_Prix_14_s1,85.421,0.361,-0.336
0 days 02:13:42.281000,14,0 days 00:01:26.517000,35,1,,,0 days 00:00:28.068000,0 days 00:00:29.929000,0 days 00:00:28.520000,0 days 02:12:43.840000,0 days 02:13:13.769000,0 days 02:13:42.289000,,313.0,308.0,325.0,True,HARD,1.0,17.0,14,14,Aston Martin,42.5,29.9,42.0,False,1,2023,2023-09-03_Italian_Grand_Prix,2023-09-03_Race,Monza,2023-09-03 Italian Grand Prix,86.517,HARD,17.0,1,35.0,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.155,-0.447,0.0,85.809,FASTF1_CACHE_GROUNDED,2023_2023-09-03_Italian_Grand_Prix_14_s1,85.421,0.388,-0.382
0 days 02:15:08.738000,14,0 days 00:01:26.457000,36,1,,,0 days 00:00:28.152000,0 days 00:00:29.967000,0 days 00:00:28.338000,0 days 02:14:10.441000,0 days 02:14:40.408000,0 days 02:15:08.746000,,313.0,309.0,322.0,True,HARD,1.0,18.0,14,14,Aston Martin,42.5,30.0,43.0,False,1,2023,2023-09-03_Italian_Grand_Prix,2023-09-03_Race,Monza,2023-09-03 Italian Grand Prix,86.457,HARD,18.0,1,32.94,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.087,-0.452,0.0,85.822,FASTF1_CACHE_GROUNDED,2023_2023-09-03_Italian_Grand_Prix_14_s1,85.421,0.401,-0.442
0 days 02:16:35.118000,14,0 days 00:01:26.380000,37,1,,,0 days 00:00:28.147000,0 days 00:00:29.835000,0 days 00:00:28.398000,0 days 02:15:36.893000,0 days 02:16:06.728000,0 days 02:16:35.126000,316.0,314.0,310.0,324.0,True,HARD,1.0,19.0,14,14,Aston Martin,42.5,30.1,41.0,False,1,2023,2023-09-03_Italian_Grand_Prix,2023-09-03_Race,Monza,2023-09-03 Italian Grand Prix,86.38,HARD,19.0,1,30.88,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.019,-0.457,0.0,85.818,FASTF1_CACHE_GROUNDED,2023_2023-09-03_Italian_Grand_Prix_14_s1,85.421,0.397,-0.519
0 days 02:18:01.692000,14,0 days 00:01:26.574000,38,1,,,0 days 00:00:28.039000,0 days 00:00:29.984000,0 days 00:00:28.551000,0 days 02:17:03.165000,0 days 02:17:33.149000,0 days 02:18:01.700000,317.0,315.0,306.0,321.0,False,HARD,1.0,20.0,14,14,Aston Martin,42.8,30.0,40.0,False,1,2023,2023-09-03_Italian_Grand_Prix,2023-09-03_Race,Monza,2023-09-03 Italian Grand Prix,86.574,HARD,20.0,1,28.82,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,0.951,-0.461,0.001,86.083,FASTF1_CACHE_GROUNDED,2023_2023-09-03_Italian_Grand_Prix_14_s1,85.421,0.662,-0.325
0 days 02:19:28.399000,14,0 days 00:01:26.707000,39,1,,,0 days 00:00:28.156000,0 days 00:00:30.082000,0 days 00:00:28.469000,0 days 02:18:29.856000,0 days 02:18:59.938000,0 days 02:19:28.407000,,314.0,309.0,,False,HARD,1.0,21.0,14,14,Aston Martin,42.6,30.0,40.0,False,1,2023,2023-09-03_Italian_Grand_Prix,2023-09-03_Race,Monza,2023-09-03 Italian Grand Prix,86.707,HARD,21.0,1,26.76,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,0.883,-0.465,0.0,86.289,FASTF1_CACHE_GROUNDED,2023_2023-09-03_Italian_Grand_Prix_14_s1,85.421,0.868,-0.192
0 days 02:20:55.009000,14,0 days 00:01:26.610000,40,1,,,0 days 00:00:28.187000,0 days 00:00:29.957000,0 days 00:00:28.466000,0 days 02:19:56.594000,0 days 02:20:26.551000,0 days 02:20:55.017000,,314.0,309.0,319.0,False,HARD,1.0,22.0,14,14,Aston Martin,42.9,30.1,41.0,False,1,2023,2023-09-03_Italian_Grand_Prix,2023-09-03_Race,Monza,2023-09-03 Italian Grand Prix,86.61,HARD,22.0,1,24.71,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,0.815,-0.469,0.001,86.263,FASTF1_CACHE_GROUNDED,2023_2023-09-03_Italian_Grand_Prix_14_s1,85.421,0.842,-0.289
0 days 02:22:21.824000,14,0 days 00:01:26.815000,41,1,,,0 days 00:00:28.084000,0 days 00:00:30.125000,0 days 00:00:28.606000,0 days 02:21:23.101000,0 days 02:21:53.226000,0 days 02:22:21.832000,316.0,316.0,309.0,325.0,False,HARD,1.0,23.0,14,14,Aston Martin,42.9,30.2,40.0,False,1,2023,2023-09-03_Italian_Grand_Prix,2023-09-03_Race,Monza,2023-09-03 Italian Grand Prix,86.815,HARD,23.0,1,22.65,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,0.747,-0.473,0.001,86.54,FASTF1_CACHE_GROUNDED,2023_2023-09-03_Italian_Grand_Prix_14_s1,85.421,1.119,-0.084
0 days 02:23:48.227000,14,0 days 00:01:26.403000,42,1,,,0 days 00:00:28.072000,0 days 00:00:29.934000,0 days 00:00:28.397000,0 days 02:22:49.904000,0 days 02:23:19.838000,0 days 02:23:48.235000,317.0,315.0,309.0,320.0,False,HARD,1.0,24.0,14,14,Aston Martin,42.5,30.2,39.0,False,1,2023,2023-09-03_Italian_Grand_Prix,2023-09-03_Race,Monza,2023-09-03 Italian Grand Prix,86.403,HARD,24.0,1,20.59,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,0.679,-0.477,0.0,86.201,FASTF1_CACHE_GROUNDED,2023_2023-09-03_Italian_Grand_Prix_14_s1,85.421,0.78,-0.496
0 days 02:25:14.332000,14,0 days 00:01:26.105000,43,1,,,0 days 00:00:28.036000,0 days 00:00:29.833000,0 days 00:00:28.236000,0 days 02:24:16.271000,0 days 02:24:46.104000,0 days 02:25:14.340000,,314.0,309.0,326.0,True,HARD,1.0,25.0,14,14,Aston Martin,42.5,30.1,39.0,False,1,2023,2023-09-03_Italian_Grand_Prix,2023-09-03_Race,Monza,2023-09-03 Italian Grand Prix,86.105,HARD,25.0,1,18.53,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,0.611,-0.48,0.0,85.974,FASTF1_CACHE_GROUNDED,2023_2023-09-03_Italian_Grand_Prix_14_s1,85.421,0.553,-0.794
0 days 02:26:40.487000,14,0 days 00:01:26.155000,44,1,,,0 days 00:00:28.025000,0 days 00:00:29.868000,0 days 00:00:28.262000,0 days 02:25:42.365000,0 days 02:26:12.233000,0 days 02:26:40.495000,318.0,315.0,310.0,322.0,False,HARD,1.0,26.0,14,14,Aston Martin,41.7,30.0,40.0,False,1,2023,2023-09-03_Italian_Grand_Prix,2023-09-03_Race,Monza,2023-09-03 Italian Grand Prix,86.155,HARD,26.0,1,16.47,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,0.544,-0.483,0.0,86.094,FASTF1_CACHE_GROUNDED,2023_2023-09-03_Italian_Grand_Prix_14_s1,85.421,0.673,-0.744
0 days 02:28:06.764000,14,0 days 00:01:26.277000,45,1,,,0 days 00:00:28.023000,0 days 00:00:29.920000,0 days 00:00:28.334000,0 days 02:27:08.518000,0 days 02:27:38.438000,0 days 02:28:06.772000,320.0,318.0,309.0,,False,HARD,1.0,27.0,14,14,Aston Martin,41.6,30.0,41.0,False,1,2023,2023-09-03_Italian_Grand_Prix,2023-09-03_Race,Monza,2023-09-03 Italian Grand Prix,86.277,HARD,27.0,1,14.41,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,0.476,-0.487,0.0,86.288,FASTF1_CACHE_GROUNDED,2023_2023-09-03_Italian_Grand_Prix_14_s1,85.421,0.867,-0.622
0 days 02:29:33.217000,14,0 days 00:01:26.453000,46,1,,,0 days 00:00:28.069000,0 days 00:00:30.096000,0 days 00:00:28.288000,0 days 02:28:34.841000,0 days 02:29:04.937000,0 days 02:29:33.225000,,317.0,311.0,326.0,False,HARD,1.0,28.0,14,14,Aston Martin,41.8,30.0,41.0,False,1,2023,2023-09-03_Italian_Grand_Prix,2023-09-03_Race,Monza,2023-09-03 Italian Grand Prix,86.453,HARD,28.0,1,12.35,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,0.408,-0.49,0.0,86.535,FASTF1_CACHE_GROUNDED,2023_2023-09-03_Italian_Grand_Prix_14_s1,85.421,1.114,-0.446
0 days 02:31:00.129000,14,0 days 00:01:26.912000,47,1,,,0 days 00:00:27.970000,0 days 00:00:30.321000,0 days 00:00:28.621000,0 days 02:30:01.195000,0 days 02:30:31.516000,0 days 02:31:00.137000,321.0,329.0,313.0,324.0,False,HARD,1.0,29.0,14,14,Aston Martin,41.2,30.1,41.0,False,1,2023,2023-09-03_Italian_Grand_Prix,2023-09-03_Race,Monza,2023-09-03 Italian Grand Prix,86.912,HARD,29.0,1,10.29,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,0.34,-0.492,0.001,87.063,FASTF1_CACHE_GROUNDED,2023_2023-09-03_Italian_Grand_Prix_14_s1,85.421,1.642,0.013
0 days 02:32:27.312000,14,0 days 00:01:27.183000,48,1,,,0 days 00:00:28.074000,0 days 00:00:30.358000,0 days 00:00:28.751000,0 days 02:31:28.211000,0 days 02:31:58.569000,0 days 02:32:27.320000,317.0,331.0,311.0,333.0,False,HARD,1.0,30.0,14,14,Aston Martin,41.2,30.0,42.0,False,1,2023,2023-09-03_Italian_Grand_Prix,2023-09-03_Race,Monza,2023-09-03 Italian Grand Prix,87.183,HARD,30.0,1,8.24,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,0.272,-0.495,0.001,87.405,FASTF1_CACHE_GROUNDED,2023_2023-09-03_Italian_Grand_Prix_14_s1,85.421,1.984,0.284
0 days 02:33:54.557000,14,0 days 00:01:27.245000,49,1,,,0 days 00:00:28.044000,0 days 00:00:30.608000,0 days 00:00:28.593000,0 days 02:32:55.364000,0 days 02:33:25.972000,0 days 02:33:54.565000,323.0,328.0,312.0,323.0,False,HARD,1.0,31.0,14,14,Aston Martin,40.8,30.0,41.0,False,1,2023,2023-09-03_Italian_Grand_Prix,2023-09-03_Race,Monza,2023-09-03 Italian Grand Prix,87.245,HARD,31.0,1,6.18,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,0.204,-0.498,0.001,87.538,FASTF1_CACHE_GROUNDED,2023_2023-09-03_Italian_Grand_Prix_14_s1,85.421,2.117,0.346
0 days 01:25:16.942000,16,0 days 00:01:26.312000,2,0,,,0 days 00:00:28.155000,0 days 00:00:29.728000,0 days 00:00:28.429000,0 days 01:24:18.800000,0 days 01:24:48.528000,0 days 01:25:16.957000,309.0,307.0,308.0,312.0,True,MEDIUM,0.0,2.0,16,16,Ferrari,43.1,29.2,40.0,False,1,2023,2023-09-03_Italian_Grand_Prix,2023-09-03_Race,Monza,2023-09-03 Italian Grand Prix,86.312,MEDIUM,2.0,0,102.94,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,3.397,-0.05,0.026,82.939,FASTF1_CACHE_GROUNDED,2023_2023-09-03_Italian_Grand_Prix_16_s0,82.834,0.105,0.287
0 days 01:26:42.661000,16,0 days 00:01:25.719000,3,0,,,0 days 00:00:27.933000,0 days 00:00:29.256000,0 days 00:00:28.530000,0 days 01:25:44.890000,0 days 01:26:14.146000,0 days 01:26:42.676000,322.0,326.0,308.0,315.0,True,MEDIUM,0.0,3.0,16,16,Ferrari,43.2,29.4,39.0,False,1,2023,2023-09-03_Italian_Grand_Prix,2023-09-03_Race,Monza,2023-09-03 Italian Grand Prix,85.719,MEDIUM,3.0,0,100.88,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,3.329,-0.074,0.027,82.437,FASTF1_CACHE_GROUNDED,2023_2023-09-03_Italian_Grand_Prix_16_s0,82.834,0.0,-0.306
0 days 01:28:08.686000,16,0 days 00:01:26.025000,4,0,,,0 days 00:00:28.073000,0 days 00:00:29.438000,0 days 00:00:28.514000,0 days 01:27:10.749000,0 days 01:27:40.187000,0 days 01:28:08.701000,309.0,323.0,308.0,316.0,False,MEDIUM,0.0,4.0,16,16,Ferrari,43.1,29.5,40.0,False,1,2023,2023-09-03_Italian_Grand_Prix,2023-09-03_Race,Monza,2023-09-03 Italian Grand Prix,86.025,MEDIUM,4.0,0,98.82,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,3.261,-0.096,0.026,82.834,FASTF1_CACHE_GROUNDED,2023_2023-09-03_Italian_Grand_Prix_16_s0,82.834,0.0,0.0
0 days 01:29:34.952000,16,0 days 00:01:26.266000,5,0,,,0 days 00:00:28.042000,0 days 00:00:29.611000,0 days 00:00:28.613000,0 days 01:28:36.743000,0 days 01:29:06.354000,0 days 01:29:34.967000,,322.0,308.0,327.0,False,MEDIUM,0.0,5.0,16,16,Ferrari,43.1,29.5,41.0,False,1,2023,2023-09-03_Italian_Grand_Prix,2023-09-03_Race,Monza,2023-09-03 Italian Grand Prix,86.266,MEDIUM,5.0,0,96.76,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,3.193,-0.117,0.026,83.164,FASTF1_CACHE_GROUNDED,2023_2023-09-03_Italian_Grand_Prix_16_s0,82.834,0.33,0.241
0 days 01:31:01.435000,16,0 days 00:01:26.483000,6,0,,,0 days 00:00:28.204000,0 days 00:00:29.712000,0 days 00:00:28.567000,0 days 01:30:03.171000,0 days 01:30:32.883000,0 days 01:31:01.450000,311.0,324.0,309.0,315.0,False,MEDIUM,0.0,6.0,16,16,Ferrari,43.4,29.7,41.0,False,1,2023,2023-09-03_Italian_Grand_Prix,2023-09-03_Race,Monza,2023-09-03 Italian Grand Prix,86.483,MEDIUM,6.0,0,94.71,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,3.125,-0.138,0.029,83.467,FASTF1_CACHE_GROUNDED,2023_2023-09-03_Italian_Grand_Prix_16_s0,82.834,0.633,0.458
0 days 01:32:27.908000,16,0 days 00:01:26.473000,7,0,,,0 days 00:00:28.130000,0 days 00:00:29.768000,0 days 00:00:28.575000,0 days 01:31:29.580000,0 days 01:31:59.348000,0 days 01:32:27.923000,309.0,323.0,309.0,329.0,False,MEDIUM,0.0,7.0,16,16,Ferrari,43.6,29.6,42.0,False,1,2023,2023-09-03_Italian_Grand_Prix,2023-09-03_Race,Monza,2023-09-03 Italian Grand Prix,86.473,MEDIUM,7.0,0,92.65,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,3.057,-0.157,0.031,83.542,FASTF1_CACHE_GROUNDED,2023_2023-09-03_Italian_Grand_Prix_16_s0,82.834,0.708,0.448
0 days 01:33:53.880000,16,0 days 00:01:25.972000,8,0,,,0 days 00:00:28.002000,0 days 00:00:29.510000,0 days 00:00:28.460000,0 days 01:32:55.925000,0 days 01:33:25.435000,0 days 01:33:53.895000,312.0,324.0,309.0,327.0,False,MEDIUM,0.0,8.0,16,16,Ferrari,43.6,29.7,43.0,False,1,2023,2023-09-03_Italian_Grand_Prix,2023-09-03_Race,Monza,2023-09-03 Italian Grand Prix,85.972,MEDIUM,8.0,0,90.59,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,2.989,-0.175,0.031,83.127,FASTF1_CACHE_GROUNDED,2023_2023-09-03_Italian_Grand_Prix_16_s0,82.834,0.293,-0.053
0 days 01:35:20.558000,16,0 days 00:01:26.678000,9,0,,,0 days 00:00:28.037000,0 days 00:00:29.789000,0 days 00:00:28.852000,0 days 01:34:21.932000,0 days 01:34:51.721000,0 days 01:35:20.573000,311.0,324.0,307.0,330.0,False,MEDIUM,0.0,9.0,16,16,Ferrari,44.1,29.8,41.0,False,1,2023,2023-09-03_Italian_Grand_Prix,2023-09-03_Race,Monza,2023-09-03 Italian Grand Prix,86.678,MEDIUM,9.0,0,88.53,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,2.921,-0.193,0.037,83.913,FASTF1_CACHE_GROUNDED,2023_2023-09-03_Italian_Grand_Prix_16_s0,82.834,1.079,0.653
0 days 01:36:47.345000,16,0 days 00:01:26.787000,10,0,,,0 days 00:00:28.308000,0 days 00:00:29.817000,0 days 00:00:28.662000,0 days 01:35:48.881000,0 days 01:36:18.698000,0 days 01:36:47.360000,310.0,323.0,308.0,326.0,False,MEDIUM,0.0,10.0,16,16,Ferrari,43.9,29.9,41.0,False,1,2023,2023-09-03_Italian_Grand_Prix,2023-09-03_Race,Monza,2023-09-03 Italian Grand Prix,86.787,MEDIUM,10.0,0,86.47,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,2.854,-0.21,0.035,84.108,FASTF1_CACHE_GROUNDED,2023_2023-09-03_Italian_Grand_Prix_16_s0,82.834,1.274,0.762
